Record start time	t (s)	P0 (Pa)	P1 (Pa)	P2 (Pa)	P3 (Pa)	P4 (Pa)	P5 (Pa)	P6 (Pa)
03/10/2022 16:46:21	256	86.7354	-37.9951	-89.0263	-83.2624	-2.9132	105.3862	4.4988
04/10/2022 16:46:21	257	93.6061	-27.3825	-84.4969	-81.7499	-6.6926	104.2462	9.8914
05/10/2022 16:46:21	258	98.8347	-17.4657	-81.3495	-82.2833	-12.3035	101.1538	13.275
06/10/2022 16:46:21	259	103.2075	-6.1467	-76.0474	-80.9965	-16.5507	97.3615	16.8581
07/10/2022 16:46:21	260	108.0611	6.2213	-69.9198	-79.3469	-20.0591	93.9278	20.5953
08/10/2022 16:46:21	261	114.4413	19.7036	-62.713	-76.7606	-21.8978	92.196	25.2591
09/10/2022 16:46:21	262	117.3481	31.4885	-56.0484	-74.5838	-24.7945	87.1655	27.5357
10/10/2022 16:46:21	263	119.1293	41.7582	-50.7772	-73.9259	-28.8014	80.8638	28.2642
11/10/2022 16:46:21	264	119.6493	50.6299	-46.8731	-75.09	-34.5148	72.7437	27.4986
12/10/2022 16:46:21	265	115.7264	55.2578	-45.8494	-78.5837	-42.7647	60.7165	23.4888
13/10/2022 16:46:21	266	110.0927	58.2278	-46.0566	-82.7979	-52.2011	46.8523	18.2802
14/10/2022 16:46:21	267	106.4763	62.8726	-43.9125	-84.0785	-59.0262	35.3057	15.6724
15/10/2022 16:46:21	268	105.8668	70.204	-39.7546	-83.831	-64.4164	25.7532	15.6906
16/10/2022 16:46:21	269	104.3598	76.9035	-33.9683	-81.6488	-68.0265	16.5569	16.2853
17/10/2022 16:46:21	270	103.4775	83.9962	-27.5361	-79.6826	-71.5518	7.7008	16.9237
18/10/2022 16:46:21	271	100.543	88.9092	-22.0479	-78.9504	-75.8351	-2.3656	15.6875
19/10/2022 16:46:21	272	94.2992	90.6538	-18.6356	-81.0447	-82.5455	-15.1309	11.0631
20/10/2022 16:46:21	273	88.0335	92.2993	-14.7625	-83.4316	-89.0083	-27.4441	5.9421
21/10/2022 16:46:21	274	83.9157	96.399	-8.1532	-84.019	-93.4756	-37.3972	2.5478
22/10/2022 16:46:21	275	80.9943	101.5781	1.1512	-80.952	-93.6877	-43.55	1.4661
23/10/2022 16:46:21	276	77.9509	106.766	11.8105	-75.6947	-91.2594	-47.8079	1.1812
24/10/2022 16:46:21	277	72.5885	109.1116	18.6051	-73.9712	-91.5151	-53.9644	-2.1248
25/10/2022 16:46:21	278	63.4625	107.5949	22.1092	-75.1073	-93.9992	-62.4439	-8.648
26/10/2022 16:46:21	279	54.9585	106.859	25.286	-77.3422	-97.1025	-70.6693	-15.1714
27/10/2022 16:46:21	280	43.5716	102.3224	25.6155	-81.0506	-100.6649	-79.2006	-23.4625
28/10/2022 16:46:21	281	31.7885	95.6847	24.3521	-84.4986	-102.9591	-85.88	-31.4032
29/10/2022 16:46:21	282	20.5364	89.2156	23.3706	-87.2075	-103.9782	-91.2421	-38.6328
30/10/2022 16:46:21	283	8.5513	81.8337	21.6192	-90.3634	-105.3906	-96.7357	-46.2818
31/10/2022 16:46:21	284	-4.656	72.5952	18.2723	-94.0612	-107.1605	-102.2308	-54.6641
01/11/2022 16:46:21	285	-18.9065	61.3682	13.2718	-98.388	-109.4607	-107.739	-63.4939
02/11/2022 16:46:21	286	-34.4882	48.7233	6.5082	-104.3782	-113.5106	-114.4446	-73.8025
03/11/2022 16:46:21	287	-54.2446	-145.8337	-147.8228	-141.7951	-33.3792	27.1826	-100.1365
04/11/2022 16:46:21	288	-37.1886	-137.2515	-142.7323	-134.4926	-24.153	41.921	-88.0043
05/11/2022 16:46:21	289	-17.9272	-125.1741	-134.8833	-125.1937	-14.9032	56.6262	-73.5687
06/11/2022 16:46:21	290	-0.8152	-114.4234	-128.3563	-116.8054	-6.9739	69.5011	-60.4425
07/11/2022 16:46:21	291	16.1501	-102.2478	-120.6531	-107.697	-0.0586	80.8965	-46.9275
08/11/2022 16:46:21	292	32.7707	-89.7759	-112.954	-99.11	6.0054	91.648	-33.7891
09/11/2022 16:46:21	293	48.0342	-77.1106	-105.4501	-91.4617	10.1315	100.1536	-21.3878
10/11/2022 16:46:21	294	61.1812	-65.9006	-99.681	-86.0216	12.1171	106.4987	-10.8647
11/11/2022 16:46:21	295	70.9904	-55.7898	-95.1753	-82.5692	10.8518	108.6646	-2.7021
12/11/2022 16:46:21	296	79.3818	-45.0786	-89.5841	-78.8564	8.9992	109.173	4.9692
13/11/2022 16:46:21	297	88.1196	-34.467	-84.7158	-76.632	6.3444	109.9667	12.0459
14/11/2022 16:46:21	298	94.2584	-23.9434	-79.4358	-74.7039	2.4717	108.035	17.4631
15/11/2022 16:46:21	299	101.7471	-10.9161	-71.954	-71.0961	0.3281	107.3507	24.2995
16/11/2022 16:46:21	300	111.898	4.5572	-62.6304	-66.0526	0.7641	109.5923	33.1424
17/11/2022 16:46:21	301	118.3943	18.7724	-53.8773	-61.9989	-0.6136	108.0636	39.1945
18/11/2022 16:46:21	302	122.0826	30.5274	-47.2914	-60.2743	-3.9668	103.9727	42.1738
19/11/2022 16:46:21	303	124.2642	41.3213	-41.7451	-59.9501	-8.5896	98.0602	43.3482
20/11/2022 16:46:21	304	125.0567	50.9039	-36.9266	-60.1586	-13.6972	90.8418	43.368
21/11/2022 16:46:21	305	124.3335	59.1137	-32.8958	-61.2762	-19.8109	81.941	42.1421
22/11/2022 16:46:21	306	121.8074	65.1702	-30.3794	-63.7805	-27.2827	71.2217	39.4296
23/11/2022 16:46:21	307	119.1277	71.0404	-27.6937	-65.6698	-34.6958	59.9752	36.8955
24/11/2022 16:46:21	308	114.8081	74.8556	-26.3544	-68.058	-42.9552	47.4813	33.3013
25/11/2022 16:46:21	309	111.6112	79.7233	-23.5816	-68.9808	-50.0621	35.8978	31.1723
26/11/2022 16:46:21	310	111.5368	87.4392	-17.6415	-67.112	-54.2743	27.333	32.1477
27/11/2022 16:46:21	311	111.8545	95.6073	-10.456	-64.5302	-57.5892	19.238	33.4542
28/11/2022 16:46:21	312	109.0636	100.5824	-4.0079	-62.3519	-60.7429	10.1467	32.6028
29/11/2022 16:46:21	313	102.9316	102.2855	-0.8728	-64.7615	-68.0636	-2.671	27.6132
30/11/2022 16:46:21	314	94.4448	101.6698	0.2694	-70.1818	-77.918	-17.5842	19.7314
01/12/2022 16:46:21	315	86.1241	101.5313	3.2888	-73.8136	-85.6545	-30.9128	12.4466
02/12/2022 16:46:21	316	80.3803	103.705	9.5321	-73.5225	-88.7586	-39.7342	8.263
03/12/2022 16:46:21	317	75.0442	106.642	16.0793	-73.4793	-91.718	-48.0427	4.0873
04/12/2022 16:46:21	318	71.8371	111.7206	24.832	-71.017	-91.6541	-53.166	2.1804
05/12/2022 16:46:21	319	66.1804	114.0257	32.2001	-68.443	-90.6726	-58.1146	-0.8893
06/12/2022 16:46:21	320	57.6221	112.4525	35.0415	-69.7772	-92.5417	-64.9771	-7.0581
07/12/2022 16:46:21	321	47.927	109.2956	36.4037	-72.3179	-94.8499	-71.9791	-14.0074
08/12/2022 16:46:21	322	35.0441	101.9036	34.2072	-77.0474	-98.6254	-80.3059	-23.3005
09/12/2022 16:46:21	323	24.5472	96.6598	34.0763	-79.4988	-99.6547	-85.6612	-30.2253
10/12/2022 16:46:21	324	12.6	89.7195	32.2563	-83.291	-101.9439	-91.9507	-38.3036
11/12/2022 16:46:21	325	-1.5791	79.0902	27.5209	-87.8422	-104.5779	-98.3719	-47.7348
12/12/2022 16:46:21	326	-16.5062	67.4971	21.4855	-93.8167	-108.5122	-105.4453	-57.9928
13/12/2022 16:46:21	327	-32.3217	53.716	13.6667	-99.7243	-112.2953	-111.9147	-68.6835
14/12/2022 16:46:21	328	-52.4994	-143.9097	-146.917	-137.8984	-26.1532	32.1532	-95.2272
15/12/2022 16:46:21	329	-35.0044	-133.8912	-140.3902	-129.3524	-16.5176	46.7301	-82.1095
16/12/2022 16:46:21	330	-15.8795	-121.5147	-132.0884	-119.566	-6.722	61.5404	-67.3342
17/12/2022 16:46:21	331	1.3702	-109.8302	-124.5153	-110.2567	1.8373	74.405	-53.4597
18/12/2022 16:46:21	332	18.8476	-98.4574	-117.7846	-101.8809	9.617	87.5011	-39.8974
19/12/2022 16:46:21	333	35.1121	-85.2331	-109.2403	-92.7605	15.2516	97.1207	-26.5209
20/12/2022 16:46:21	334	49.6134	-73.3891	-102.3147	-85.5598	19.0147	105.0139	-14.7154
21/12/2022 16:46:21	335	59.5947	-64.2541	-98.0178	-81.58	18.677	107.9348	-6.4541
22/12/2022 16:46:21	336	69.9906	-53.8777	-92.76	-77.428	18.1763	110.8048	2.3881
23/12/2022 16:46:21	337	78.9658	-42.938	-86.6654	-73.2703	16.8962	111.9937	10.6317
24/12/2022 16:46:21	338	87.684	-31.5837	-80.5606	-70.0362	14.7862	112.6685	18.3634
25/12/2022 16:46:21	339	96.5339	-18.2198	-71.9498	-64.8639	14.0196	113.528	26.9893
26/12/2022 16:46:21	340	109.257	-1.1955	-60.3633	-57.275	16.6049	118.3816	38.8832
27/12/2022 16:46:21	341	117.4635	13.7398	-49.9243	-51.2589	16.8023	118.8204	47.2365
28/12/2022 16:46:21	342	122.265	26.0288	-42.5689	-48.9163	13.5795	115.7269	51.6978
29/12/2022 16:46:21	343	124.4313	36.9108	-35.8897	-47.4134	9.4393	110.3086	53.9318
30/12/2022 16:46:21	344	128.5288	48.4903	-30.2056	-47.6924	4.914	106.1978	56.3247
31/12/2022 16:46:21	345	128.2139	57.705	-24.6589	-47.5098	-0.2691	98.3004	56.133
01/01/2023 16:46:21	346	126.899	65.5648	-20.6598	-48.835	-6.8248	89.0659	54.6764
02/01/2023 16:46:21	347	124.3008	71.8203	-17.4545	-50.7926	-14.1643	78.5848	52.2108
03/01/2023 16:46:21	348	120.9931	77.2591	-14.5223	-52.6485	-21.9352	67.06	49.4316
04/01/2023 16:46:21	349	119.0762	83.1184	-11.3663	-53.7283	-28.9917	56.6586	47.7324
05/01/2023 16:46:21	350	117.9345	89.7007	-7.373	-53.988	-35.7366	46.5107	46.9038
06/01/2023 16:46:21	351	117.2818	96.7833	-1.3654	-51.8074	-40.1525	37.6611	47.3023
07/01/2023 16:46:21	352	116.2978	103.6232	5.543	-49.0711	-43.7476	28.9694	47.626
08/01/2023 16:46:21	353	114.5316	109.3164	11.6347	-47.8903	-48.1421	19.867	46.6406
09/01/2023 16:46:21	354	111.5397	114.0588	17.5984	-47.5999	-53.105	9.9789	44.3416
10/01/2023 16:46:21	355	106.3531	116.6189	21.8212	-49.8154	-59.9953	-1.5626	39.4619
11/01/2023 16:46:21	356	96.0455	114.3132	22.7346	-55.2065	-69.6719	-16.4929	30.0438
12/01/2023 16:46:21	357	84.1996	110.3736	22.3957	-61.7091	-79.7214	-31.6635	19.2296
13/01/2023 16:46:21	358	74.9547	109.6594	24.6485	-66.4346	-87.6991	-44.445	10.5879
14/01/2023 16:46:21	359	70.523	113.3566	31.9898	-64.9974	-88.619	-50.4208	7.4094
15/01/2023 16:46:21	360	67.1509	118.2079	40.5129	-62.4275	-87.8064	-54.5124	5.5426
16/01/2023 16:46:21	361	57.8111	115.5027	42.5573	-63.978	-89.7785	-61.5478	-1.1654
17/01/2023 16:46:21	362	49.0163	113.5932	44.7989	-66.1368	-91.8805	-68.1942	-7.4969
18/01/2023 16:46:21	363	37.7752	107.8204	44.1964	-69.2316	-94.0765	-74.9576	-15.2893
19/01/2023 16:46:21	364	27.0194	102.8638	43.6598	-73.0492	-96.6844	-81.7309	-23.1095
20/01/2023 16:46:21	365	14.406	94.8761	40.6636	-77.4801	-99.6491	-88.6963	-32.0488
21/01/2023 16:46:21	366	1.0868	84.8352	36.2455	-81.5062	-101.6657	-94.4361	-40.9838
22/01/2023 16:46:21	367	-14.6797	72.2478	28.9272	-88.6043	-106.7297	-102.6242	-52.467
23/01/2023 16:46:21	368	-31.1223	57.9062	20.2135	-95.5659	-111.5864	-110.1371	-64.2406
24/01/2023 16:46:21	369	-51.1756	-141.0538	-144.7766	-132.7119	-18.8919	36.143	-89.7568
25/01/2023 16:46:21	370	-33.3234	-130.5901	-137.8776	-123.9895	-9.0622	50.9846	-76.3009
26/01/2023 16:46:21	371	-14.0859	-118.2038	-129.5094	-114.0306	1.5779	66.5838	-61.1911
27/01/2023 16:46:21	372	3.636	-106.2731	-121.7952	-104.6716	10.642	80.1878	-46.9736
28/01/2023 16:46:21	373	20.3801	-93.8906	-113.8176	-95.341	17.9637	91.5624	-33.1891
29/01/2023 16:46:21	374	35.7181	-81.987	-106.4919	-87.167	23.3647	100.9495	-20.5266
30/01/2023 16:46:21	375	48.0322	-71.6244	-100.6349	-80.9145	25.7962	106.7005	-10.1962
31/01/2023 16:46:21	376	57.0253	-63.4622	-97.016	-77.5342	24.8612	108.7908	-2.7917
01/02/2023 16:46:21	377	68.0531	-52.3349	-90.6332	-72.298	25.3207	112.3111	6.8819
02/02/2023 16:46:21	378	76.7312	-41.25	-83.9018	-67.7284	24.025	113.0105	15.2472
03/02/2023 16:46:21	379	88.7771	-26.641	-74.07	-60.6932	25.6544	117.1183	26.6819
04/02/2023 16:46:21	380	99.4083	-11.3426	-62.9866	-53.1485	27.1148	119.8458	37.5504
05/02/2023 16:46:21	381	111.9235	6.0765	-50.2204	-44.52	30.1548	124.458	49.8784
06/02/2023 16:46:21	382	119.2677	19.8302	-40.6763	-39.6006	29.2893	124.1348	57.4657
07/02/2023 16:46:21	383	124.6879	32.4396	-32.4531	-36.683	26.5208	121.765	62.7388
08/02/2023 16:46:21	384	127.9878	43.8277	-25.111	-34.9442	22.8652	117.5679	66.0518
09/02/2023 16:46:21	385	129.8269	54.5422	-18.3712	-34.2619	18.3419	111.8863	67.8553
10/02/2023 16:46:21	386	129.3169	63.5741	-12.3389	-34.046	13.1356	104.2075	67.8441
11/02/2023 16:46:21	387	129.8875	72.8805	-7.1425	-34.7691	7.4134	96.9778	68.042
12/02/2023 16:46:21	388	127.4567	79.3508	-3.5697	-36.5666	0.013	86.8386	65.8817
13/02/2023 16:46:21	389	123.8138	84.3774	-0.6866	-38.686	-8.3392	75.1462	62.7198
14/02/2023 16:46:21	390	121.9315	90.3876	3.5116	-38.8557	-15.0329	65.0873	61.3603
15/02/2023 16:46:21	391	120.9463	97.0836	8.7932	-37.5404	-20.7667	55.668	60.9972
16/02/2023 16:46:21	392	121.1919	104.4409	14.373	-36.3751	-26.2487	47.0249	61.2721
17/02/2023 16:46:21	393	120.7825	111.392	20.723	-34.5778	-31.0138	38.2261	61.2056
18/02/2023 16:46:21	394	118.6668	116.6303	27.1415	-32.5935	-34.9973	29.3583	59.9704
19/02/2023 16:46:21	395	116.106	121.6206	32.5548	-33.3822	-41.3356	19.1302	57.218
20/02/2023 16:46:21	396	110.0282	123.2571	35.6624	-36.6978	-49.6388	6.6772	51.1605
21/02/2023 16:46:21	397	104.4356	125.8675	40.4686	-38.9567	-56.5729	-4.4976	45.5669
22/02/2023 16:46:21	398	96.2076	125.677	43.3518	-42.4997	-63.8241	-16.373	37.9245
23/02/2023 16:46:21	399	80.6966	118.4778	39.383	-52.8444	-77.2562	-34.638	23.1325
24/02/2023 16:46:21	400	70.7964	116.4701	41.3423	-56.1464	-82.7363	-45.2309	14.7164
25/02/2023 16:46:21	401	64.9504	118.7395	47.0136	-56.2846	-84.6393	-51.8251	10.2701
26/02/2023 16:46:21	402	60.6036	121.374	53.6245	-54.0049	-82.9044	-54.7864	8.0605
27/02/2023 16:46:21	403	51.5193	119.2399	55.3883	-56.9351	-85.8374	-62.0719	1.1774
28/02/2023 16:46:21	404	40.9225	114.6223	55.058	-60.7404	-88.9401	-69.3896	-6.7585
01/03/2023 16:46:21	405	28.265	107.5308	52.3921	-66.2953	-93.419	-78.0209	-16.4673
02/03/2023 16:46:21	406	15.8458	99.7168	49.122	-71.1341	-96.8855	-85.32	-25.6583
03/03/2023 16:46:21	407	1.934	88.7886	43.4565	-76.2514	-99.888	-91.9636	-35.6902
04/03/2023 16:46:21	408	-13.3882	76.461	35.9639	-83.5069	-105.0754	-100.1879	-47.3367
05/03/2023 16:46:21	409	-30.1483	61.3887	26.2169	-91.0879	-110.41	-108.1487	-59.8854
06/03/2023 16:46:21	410	-49.8427	-138.4063	-142.686	-127.6356	-12.0547	39.9696	-84.5507
07/03/2023 16:46:21	411	-32.1531	-128.9653	-136.8308	-119.7398	-1.4877	55.9056	-71.2948
08/03/2023 16:46:21	412	-12.6863	-115.2039	-126.9333	-108.1564	9.9683	71.3966	-55.0532
09/03/2023 16:46:21	413	4.8917	-102.4587	-118.1885	-98.0006	19.2766	84.5061	-40.3932
10/03/2023 16:46:21	414	21.1542	-91.164	-111.435	-89.8974	26.4282	96.1084	-27.2839
11/03/2023 16:46:21	415	34.3805	-79.7261	-104.1271	-81.8785	30.3441	102.757	-15.7586
12/03/2023 16:46:21	416	44.0467	-72.058	-100.8439	-78.0517	30.5592	106.1428	-7.876
13/03/2023 16:46:21	417	53.8073	-63.3761	-96.6022	-73.9502	30.6511	109.2535	0.399
14/03/2023 16:46:21	418	64.133	-52.4041	-90.0788	-68.5334	30.9781	112.0373	9.8596
15/03/2023 16:46:21	419	76.6831	-37.0623	-78.7233	-59.224	34.1375	116.5581	22.4629
16/03/2023 16:46:21	420	89.9655	-20.2854	-66.0277	-49.4864	37.6578	121.6138	35.8108
17/03/2023 16:46:21	421	102.3476	-3.401	-52.9824	-40.1169	40.7968	125.9439	48.4798
18/03/2023 16:46:21	422	112.2664	11.2223	-42.5001	-33.7933	41.514	128.0767	58.4797
19/03/2023 16:46:21	423	119.8051	25.394	-31.7688	-27.8997	41.1111	127.9208	66.6029
20/03/2023 16:46:21	424	126.4841	38.6833	-22.6549	-24.3028	39.3134	127.0361	73.2504
21/03/2023 16:46:21	425	129.4008	49.963	-14.6192	-22.1561	35.7648	122.7451	76.7242
22/03/2023 16:46:21	426	131.2372	60.6929	-7.1178	-20.8952	31.6404	117.4885	79.0431
23/03/2023 16:46:21	427	130.2351	69.4376	-0.5002	-20.4043	26.4005	109.8281	79.0978
24/03/2023 16:46:21	428	130.3167	78.4724	5.4567	-20.7052	20.7958	102.7701	79.4087
25/03/2023 16:46:21	429	129.6313	86.688	11.1936	-20.5436	15.1214	94.8278	79.225
26/03/2023 16:46:21	430	129.1013	94.476	16.6592	-20.5793	8.813	86.1841	78.8985
27/03/2023 16:46:21	431	127.8502	100.8396	21.6025	-20.2926	2.1714	76.702	77.893
28/03/2023 16:46:21	432	126	106.2995	26.1694	-19.9424	-4.8568	66.3799	76.3853
29/03/2023 16:46:21	433	123.0845	110.2227	29.2468	-21.0368	-12.9885	54.9987	73.5481
30/03/2023 16:46:21	434	123.2565	117.3346	35.673	-19.3718	-18.122	46.5324	73.4991
31/03/2023 16:46:21	435	119.3746	120.4234	39.2471	-20.5935	-25.5364	35.2827	69.5968
01/04/2023 16:46:21	436	119.1483	127.6622	47.0603	-18.8674	-29.7459	27.5899	69.0729
02/04/2023 16:46:21	437	114.7718	130.9095	51.9871	-20.0542	-36.1715	17.3017	64.6408
03/04/2023 16:46:21	438	107.4421	131.7387	54.4363	-24.744	-45.5377	4.2597	56.9225
04/04/2023 16:46:21	439	99.1187	131.6949	56.4686	-29.7283	-54.4394	-8.547	48.4771
05/04/2023 16:46:21	440	86.788	127.6313	55.2215	-37.36	-65.0975	-23.6714	36.6492
06/04/2023 16:46:21	441	71.4935	120.5599	51.2011	-47.4002	-77.4459	-40.5861	22.2855
07/04/2023 16:46:21	442	62.4843	119.317	53.4529	-50.3704	-81.8803	-49.7266	14.7992
08/04/2023 16:46:21	443	58.3425	122.485	59.9083	-48.9375	-81.1297	-53.3491	12.294
09/04/2023 16:46:21	444	53.3463	124.2223	65.2817	-48.1023	-80.152	-56.5983	9.2684
10/04/2023 16:46:21	445	42.0022	118.713	63.9021	-52.8924	-84.2289	-64.8198	0.425
11/04/2023 16:46:21	446	29.8969	111.8867	61.3589	-57.9198	-88.2155	-72.859	-8.8355
12/04/2023 16:46:21	447	16.5482	103.4878	56.9941	-64.4587	-93.7023	-81.933	-19.4778
13/04/2023 16:46:21	448	1.5355	91.7953	49.9711	-71.5972	-98.865	-90.6134	-31.2248
14/04/2023 16:46:21	449	-12.98	79.5969	42.4218	-78.1422	-103.2036	-97.8538	-42.4659
15/04/2023 16:46:21	450	-30.0032	64.5571	32.05	-87.022	-109.8144	-106.9297	-56.0919
16/04/2023 16:46:21	451	-49.6083	-137.0675	-141.8204	-123.2946	-4.7371	43.9909	-79.9313
17/04/2023 16:46:21	452	-30.975	-125.2031	-133.3644	-113.1365	6.5343	59.6578	-64.8772
18/04/2023 16:46:21	453	-11.8036	-111.7111	-123.5126	-101.5407	18.1075	75.2121	-48.7379
19/04/2023 16:46:21	454	4.5196	-100.2406	-115.8824	-92.5219	26.7789	87.656	-35.0714
20/04/2023 16:46:21	455	19.5008	-89.134	-109.0251	-84.384	33.301	97.6473	-22.4272
21/04/2023 16:46:21	456	30.4395	-80.36	-104.3315	-78.8417	35.4284	102.6063	-13.174
22/04/2023 16:46:21	457	38.9079	-72.8756	-100.9008	-74.9013	35.0663	104.551	-5.8072
23/04/2023 16:46:21	458	49.6248	-62.4743	-94.6714	-68.8894	36.6017	108.4456	3.8572
24/04/2023 16:46:21	459	60.2699	-50.4352	-86.6807	-61.9709	37.8381	111.3268	14.047
25/04/2023 16:46:21	460	76.5382	-32.9527	-73.5213	-50.6126	44.1436	119.9898	29.5421
26/04/2023 16:46:21	461	90.7219	-14.9283	-59.2169	-39.2154	48.9142	125.7145	44.0637
27/04/2023 16:46:21	462	103.0183	1.9198	-45.7891	-29.3835	52.2363	129.8752	56.8159
28/04/2023 16:46:21	463	112.6041	17.3085	-33.5158	-21.4709	53.5097	131.4678	67.2823
29/04/2023 16:46:21	464	119.3565	30.4775	-23.3334	-16.349	52.3669	130.6152	74.7882
30/04/2023 16:46:21	465	124.6666	42.9636	-13.8649	-12.4376	50.3084	128.6423	80.8696
01/05/2023 16:46:21	466	128.4043	54.614	-4.9921	-9.5478	47.6362	125.5631	85.3573
02/05/2023 16:46:21	467	130.1354	65.2725	3.2072	-7.8232	43.7352	120.6761	87.9893
03/05/2023 16:46:21	468	131.2384	75.128	10.4857	-7.1383	39.2587	115.3523	89.7825
04/05/2023 16:46:21	469	129.906	83.4225	17.0892	-6.9526	33.4378	107.604	89.6252
05/05/2023 16:46:21	470	128.7054	91.311	23.3371	-6.766	27.4002	99.6741	89.3652
06/05/2023 16:46:21	471	126.5449	97.3314	27.8703	-7.6867	19.8332	89.9712	87.6336
07/05/2023 16:46:21	472	126.7644	104.4001	33.2731	-7.5889	12.9747	81.5186	87.4112
08/05/2023 16:46:21	473	125.8413	110.311	38.7888	-6.4589	6.3248	71.9849	86.4083
09/05/2023 16:46:21	474	125.2848	116.0487	44.117	-5.429	0.1894	63.0234	85.4958
10/05/2023 16:46:21	475	123.568	120.8988	48.7933	-5.4043	-6.772	53.0181	83.3461
11/05/2023 16:46:21	476	121.5468	125.5401	53.0536	-6.7372	-14.5772	42.7132	80.485
12/05/2023 16:46:21	477	120.0192	131.3125	59.6092	-6.0522	-20.0654	34.0823	78.5544
13/05/2023 16:46:21	478	114.2002	133.0128	62.7535	-8.8057	-28.1483	22.514	72.4359
14/05/2023 16:46:21	479	109.0778	136.1938	67.5885	-10.8804	-35.1369	11.9857	67.0725
15/05/2023 16:46:21	480	100.9443	136.2871	69.4229	-15.8642	-43.8926	-0.4432	58.7472
16/05/2023 16:46:21	481	89.3275	133.329	68.5179	-23.7592	-54.9262	-15.4489	47.3211
17/05/2023 16:46:21	482	70.5688	122.7053	60.2866	-38.1233	-71.5421	-36.2013	29.1696
18/05/2023 16:46:21	483	58.9238	118.7524	59.4697	-44.1372	-78.8413	-48.0406	18.9426
19/05/2023 16:46:21	484	52.3332	119.6071	63.1936	-45.7943	-81.2156	-54.5768	13.6871
20/05/2023 16:46:21	485	51.7795	126.0769	72.5534	-41.5861	-76.9575	-54.2829	14.5457
21/05/2023 16:46:21	486	43.6477	124.0236	73.7995	-44.3997	-79.1716	-60.2499	8.2282
22/05/2023 16:46:21	487	31.2206	117.3547	70.8056	-50.6716	-84.7766	-69.6309	-1.9299
23/05/2023 16:46:21	488	16.5488	106.6409	64.3047	-58.0889	-90.8917	-79.2941	-13.8904
24/05/2023 16:46:21	489	-0.1857	93.0087	55.0547	-67.344	-98.209	-89.9397	-27.7722
25/05/2023 16:46:21	490	-13.8639	82.3403	48.2747	-74.2387	-103.1746	-97.5796	-38.9944
26/05/2023 16:46:21	491	-29.7016	66.7445	37.4061	-81.6855	-107.8024	-104.6162	-51.7311
27/05/2023 16:46:21	492	-49.012	-134.5554	-139.4309	-117.7426	2.2674	47.4209	-74.8086
28/05/2023 16:46:21	493	-30.9261	-122.6126	-130.6257	-106.9425	14.1682	62.9576	-59.3436
29/05/2023 16:46:21	494	-12.0063	-109.4775	-121.0172	-95.4643	26.1162	78.6961	-43.1128
30/05/2023 16:46:21	495	3.5004	-97.7795	-112.9395	-86.19	34.2173	89.8002	-29.55
31/05/2023 16:46:21	496	17.4712	-87.4734	-106.68	-78.8842	39.9097	98.8163	-17.8129
01/06/2023 16:46:21	497	26.0212	-80.8005	-103.7611	-74.9853	40.4917	101.7065	-10.5171
02/06/2023 16:46:21	498	35.3136	-73.0155	-100.0407	-70.7665	41.106	104.9	-2.5485
03/06/2023 16:46:21	499	42.1513	-64.8743	-95.5111	-66.7012	39.1853	104.1385	3.9605
04/06/2023 16:46:21	500	58.2743	-47.1995	-81.7401	-53.965	46.0762	112.469	19.6768
05/06/2023 16:46:21	501	74.9723	-28.9412	-67.5401	-41.4206	53.3353	121.4878	35.8701
06/06/2023 16:46:21	502	91.1487	-9.2631	-51.4477	-27.9846	60.2666	129.333	52.3098
07/06/2023 16:46:21	503	102.3292	6.8716	-38.3111	-18.3932	62.9731	132.2209	64.2654
08/06/2023 16:46:21	504	111.2727	21.5091	-26.4919	-10.9007	63.7891	133.1205	74.2023
09/06/2023 16:46:21	505	118.5034	35.2159	-15.25	-4.6178	63.6009	132.8319	82.5297
10/06/2023 16:46:21	506	122.7606	47.2162	-5.3212	-0.4304	61.1607	129.9219	88.0031
11/06/2023 16:46:21	507	126.3717	58.5898	3.947	2.6948	58.541	126.9836	92.5391
12/06/2023 16:46:21	508	129.7957	70.0684	12.9147	4.9699	55.674	124.1331	96.7988
13/06/2023 16:46:21	509	129.4288	78.8875	20.5052	6.0236	50.8208	117.9716	97.8088
14/06/2023 16:46:21	510	129.193	87.7249	27.7294	6.4444	45.4179	111.7229	98.7251
15/06/2023 16:46:21	511	127.3219	94.6486	33.6441	6.0691	38.6502	103.5761	97.868
16/06/2023 16:46:21	512	125.1072	100.5446	38.9893	5.7028	31.1072	94.1814	96.2663
17/06/2023 16:46:21	513	124.3488	106.3892	44.3318	5.9021	23.9574	85.3623	95.2094
18/06/2023 16:46:21	514	125.4597	113.5102	50.6647	7.0598	17.5239	77.4265	95.445
19/06/2023 16:46:21	515	126.0365	119.9335	56.6017	8.0279	11.1077	69.1702	95.1027
20/06/2023 16:46:21	516	124.3452	124.5184	61.7057	8.5202	4.2335	59.5608	92.9278
21/06/2023 16:46:21	517	121.8589	128.434	66.1256	7.9704	-2.9765	49.7128	89.8518
22/06/2023 16:46:21	518	118.2861	131.9688	70.1522	6.0054	-11.1859	38.9622	85.5838
23/06/2023 16:46:21	519	115.4696	137.0593	75.3185	3.9766	-19.0009	28.9313	81.8221
24/06/2023 16:46:21	520	107.7981	137.5482	77.5578	0.0498	-27.4844	16.7021	74.0442
25/06/2023 16:46:21	521	100.1614	138.1976	79.9443	-3.9885	-35.1879	5.3074	66.4928
